"Semana.","Área natural protegida","Categoría","Tipo","Estado","Municipio","Posible causa","Tipo de vegetación","Superficie","Total días/persona","Tipo de atención","Latitud","Longitud"
"6","Santuario del Agua y Forestal Manantiales Cascada Diamantes","Parque Estatal","Estatal","méxico","TLALMANALCO","Intencional","Bosque de Encino","1.887","12","Combate","19.169308","-98.77316"
"6","Iztaccíhuatl-Popocatépetl","Parque Nacional","Federal","méxico","CHALCO","Intencional","Bosque de Pino","4.8435","9","Combate","19.313194","-98.73789"
"6","Bosencheve","Parque Nacional","Federal","méxico","VILLA VICTORIA","Actividades pecuarias","Bosque de Pino","1.755","10","Combate","19.472086","-100.108185"
"6","Iztaccíhuatl-Popocatépetl","Parque Nacional","Federal","méxico","IXTAPALUCA","Intencional","Bosque de Pino","1.642","12","Combate","19.329615","-98.7087"
"6","Iztaccíhuatl-Popocatépetl","Parque Nacional","Federal","méxico","IXTAPALUCA","Intencional","Bosque de Pino","1.5222","6","Combate","19.34389","-98.70247"
"6","El Tepozteco","Parque Nacional","Federal","morelos","TEPOZTLÁN","Intencional","Selva Baja Caducifolia","5.111","9","Combate","18.96222","-99.16623"
"6","El Tepozteco","Parque Nacional","Federal","morelos","TEPOZTLÁN","Intencional","Selva Baja Caducifolia","3.406","0","Monitoreo","18.964367","-99.17634"
"6","El Tepozteco","Parque Nacional","Federal","morelos","TEPOZTLÁN","Intencional","Selva Baja Caducifolia","2.923","0","Monitoreo","18.967014","-99.17455"
"6","El Tepozteco","Parque Nacional","Federal","morelos","TEPOZTLÁN","Intencional","Selva Baja Caducifolia","2.735","0","Monitoreo","18.954685","-99.16904"
"6","Corredor Biológico Chichinautzin","Área de Protección de Flora y Fauna","Federal","morelos","HUITZILAC","Intencional","Bosque de Pino","1.612","10","Combate","19.065556","-99.27101"
"6","Corredor Biológico Chichinautzin","Área de Protección de Flora y Fauna","Federal","morelos","TEPOZTLÁN","Actividades agrícolas","Selva Baja Caducifolia","21.018","20","Combate","18.923304","-99.07508"
"6","El Tepozteco","Parque Nacional","Federal","morelos","TEPOZTLÁN","Intencional","Selva Baja Caducifolia","2.026","0","Monitoreo","18.963583","-99.17569"
"6","El Tepozteco","Parque Nacional","Federal","morelos","TEPOZTLÁN","Intencional","Selva Baja Caducifolia","2.011","0","Monitoreo","18.96181","-99.17715"
"6","El Tepozteco","Parque Nacional","Federal","morelos","TEPOZTLÁN","Intencional","Selva Baja Caducifolia","1.634","0","Monitoreo","18.953337","-99.16714"
"6","El Tepozteco","Parque Nacional","Federal","morelos","TEPOZTLÁN","Intencional","Selva Baja Caducifolia","10.462","0","Monitoreo","18.966122","-99.16494"
"6","El Tepozteco","Parque Nacional","Federal","morelos","TEPOZTLÁN","Intencional","Selva Baja Caducifolia","1.018","0","Monitoreo","18.951727","-99.16764"
"6","Corredor Biológico Chichinautzin","Área de Protección de Flora y Fauna","Federal","morelos","HUITZILAC","Intencional","Bosque de Pino","0.583","26","Combate","19.074675","-99.23345"
"6","El Tepozteco","Parque Nacional","Federal","morelos","TEPOZTLÁN","Intencional","Selva Baja Caducifolia","0.324","0","Monitoreo","18.958595","-99.17004"
"6","Corredor Biológico Chichinautzin","Área de Protección de Flora y Fauna","Federal","morelos","HUITZILAC","Desconocidas","Bosque de Pino-Encino","0.229","15","Combate","19.025278","-99.16627"
"6","El Tepozteco","Parque Nacional","Federal","morelos","TEPOZTLÁN","Intencional","Selva Baja Caducifolia","9.738","0","Monitoreo","18.937973","-99.15277"
"6","Pico Azul - La Escalera","Parque Urbano","Estatal","michoacán","MORELIA","Desconocidas","Bosque de Pino","25.02","15","Combate","19.59667","-101.13502"
"6","Insurgente José María Morelos","Parque Nacional","Federal","michoacán","CHARO","Desconocidas","Bosque de Pino-Encino","11.8807","17","Combate","19.658102","-100.94877"
"6","Mariposa Monarca","Reserva de la Biósfera","Federal","michoacán","ANGANGUEO","Actividades agrícolas","Bosque de Pino-Encino","0.535","20","Combate","19.635603","-100.28631"
"6","La Primavera","Área de Protección de Flora y Fauna","Federal","jalisco","ZAPOPAN","Desconocidas","Bosque de Encino","2.0069","17","Combate","20.650602","-103.46339"
"6","Z.P.F.V. la Cuenca Hidrográfica del Río Necaxa","Área de Protección de los Recursos Naturales","Federal","hidalgo","ACAXOCHITLÁN","Intencional","Bosque de Pino","4.8966","24","Combate","20.102852","-98.19576"
"6","Z.P.F.V. la Cuenca Hidrográfica del Río Necaxa","Área de Protección de los Recursos Naturales","Federal","hidalgo","ACAXOCHITLÁN","Intencional","Bosque de Pino","3.7711","10","Combate","20.094269","-98.20739"
"6","Z.P.F.V. la Cuenca Hidrográfica del Río Necaxa","Área de Protección de los Recursos Naturales","Federal","hidalgo","ACAXOCHITLÁN","Actividades pecuarias","Bosque de Pino","0.9645","18","Combate","20.091076","-98.20777"
"6","El Veladero","Parque Nacional","Federal","guerrero","ACAPULCO DE JUÁREZ","Desconocidas","Selva Baja Caducifolia","1.0736","56","Combate","16.883083","-99.91292"
"6","Sierra de Santa Catarina","Zona de Preservación Ecológica","Estatal","ciudad de méxico","IZTAPALAPA","Intencional","Matorral Crasicaule","6.0378","24","Combate","19.329567","-98.99364"
"6","Milpa Alta","Área Comunitaria de Conservación Ecológica","Estatal","ciudad de méxico","MILPA ALTA","Cazadores","Bosque de Pino","2.693","15","Combate","19.10395","-99.04717"
"6","San Miguel Topilejo","Reserva Estatal","Estatal","ciudad de méxico","TLALPAN","Intencional","Bosque de Pino","2.3403","24","Combate","19.144556","-99.18197"
"6","San Miguel Topilejo","Reserva Estatal","Estatal","ciudad de méxico","TLALPAN","Actividades pecuarias","Bosque de Pino","0.8783","21","Combate","19.143566","-99.17774"
"6","San Miguel Topilejo","Reserva Estatal","Estatal","ciudad de méxico","TLALPAN","Actividades pecuarias","Bosque de Pino","1.8405","62","Combate","19.166786","-99.209595"
"6","Milpa Alta","Área Comunitaria de Conservación Ecológica","Estatal","ciudad de méxico","MILPA ALTA","Cazadores","Bosque de Pino","0.7954","21","Combate","19.10154","-99.046234"
"6","El Tepeyac","Parque Nacional","Federal","ciudad de méxico","GUSTAVO A. MADERO","Intencional","Bosque Cultivado","0.4393","21","Combate","19.504637","-99.11465"
"6","El Tepeyac","Parque Nacional","Federal","ciudad de méxico","GUSTAVO A. MADERO","Intencional","Matorral Crasicaule","0.2968","27","Combate","19.514591","-99.122635"
"6","Milpa Alta","Área Comunitaria de Conservación Ecológica","Estatal","ciudad de méxico","MILPA ALTA","Fogatas","Pastizal Halófilo","0.24","15","Combate","19.106966","-99.00699"
"6","San Miguel Topilejo","Reserva Estatal","Estatal","ciudad de méxico","TLALPAN","Actividades pecuarias","Bosque de Pino","0.2245","10","Combate","19.133694","-99.261055"
"6","Milpa Alta","Área Comunitaria de Conservación Ecológica","Estatal","ciudad de méxico","MILPA ALTA","Actividades pecuarias","Bosque de Pino","0.083","12","Combate","19.144686","-99.02826"
"6","Sierra de Santa Catarina","Zona de Preservación Ecológica","Estatal","ciudad de méxico","IZTAPALAPA","Intencional","Matorral Crasicaule","0.1201","12","Combate","19.331789","-98.997086"
"6","Sistema Estuarino Puerto Arista","Sitio Ramsar","Federal","chiapas","TONALÁ","Desconocidas","Selva Baja Caducifolia","8.897","59","Combate","15.957472","-93.66047"
"6","Sistema Estuarino Puerto Arista","Sitio Ramsar","Federal","chiapas","TONALÁ","Cazadores","Selva Baja Caducifolia","319.7984","78","Combate","15.9085","-93.63106"
"6","Sistema Estuarino Puerto Arista","Sitio Ramsar","Federal","chiapas","TONALÁ","Cazadores","Selva Baja Caducifolia","1204.8517","266","Combate","16.034082","-93.71375"
"6","La Sepultura","Reserva de la Biósfera","Federal","chiapas","ARRIAGA","Cazadores","Selva Baja Caducifolia","12.1115","12","Combate","16.367527","-94.013245"
"6","La Pona","Zona de Preservación Ecológica","Municipal","aguascalientes","AGUASCALIENTES","Desconocidas","Pastizal Natural","0.0092","10","Combate","21.888466","-102.267365"
"5","La Montaña Malinche o Matlalcuéyatl","Parque Nacional","Federal","tlaxcala","CHIAUTEMPAN","Intencional","Bosque de Encino-Pino","0.9561","8","Combate","19.281952","-98.11944"
"5","Pico de Orizaba","Parque Natural","Federal","puebla","TLACHICHUCA","Actividades pecuarias","Bosque de Pino","6.5","12","Combate","19.078976","-97.27649"
"5","Pico de Orizaba","Parque Natural","Federal","puebla","CHALCHICOMULA DE SESMA","Actividades pecuarias","Bosque de Pino","4.6462","16","Combate","19.008486","-97.34778"
"5","Pico de Orizaba","Parque Natural","Federal","puebla","TLACHICHUCA","Desconocidas","Bosque de Pino","12.5","14","Combate","19.076864","-97.294334"
"5","Presa Manuel Ávila Camacho (Presa Valsequillo)","Sitio Ramsar","Federal","puebla","PUEBLA","Intencional","Bosque de Encino","10","120","Combate","18.943056","-98.13053"
"5","Reserva Comunal Tres Pico","Áreas Destinadas Voluntariamente a la Conservación","Federal","oaxaca","SAN MIGUEL CHIMALAPA","Desconocidas","Bosque de Pino","85.1467","0","Monitoreo","16.705","-94.534164"
"5","Iztaccíhuatl-Popocatépetl","Parque Nacional","Federal","méxico","IXTAPALUCA","Intencional","Bosque de Pino","1.36","7","Combate","19.337584","-98.67369"
"5","Z.P.F.T.C.C. de los ríos Valle de Bravo, Malacatepec, Tilostoc y Temascaltepec","Área de Protección de los Recursos Naturales","Federal","méxico","DONATO GUERRA","Intencional","Bosque de Pino","0.93","9","Combate","19.2907","-100.064156"
"5","Iztaccíhuatl-Popocatépetl","Parque Nacional","Federal","méxico","IXTAPALUCA","Intencional","Bosque de Pino","0.5","9","Combate","19.337292","-98.6847"
"5","Cerro Gordo","Parque Estatal","Estatal","méxico","AXAPUSCO","Intencional","Bosque de Encino","8.667","10","Combate","19.74557","-98.80742"
"5","Nevado de Toluca","Área de Protección de Flora y Fauna","Federal","méxico","TENANGO DEL VALLE","Actividades pecuarias","Bosque de Pino","6.67","10","Combate","19.089561","-99.719475"
"5","Parque Ecológico Turistico y Recreativo Zempoala La Bufa, denominado Parque Otomí-Mexica","Parque Estatal","Estatal","méxico","JILOTZINGO","Actividades pecuarias","Bosque de Oyamel","62.798","7","Combate","19.465664","-99.367615"
"5","Z.P.F.T.C.C. de los ríos Valle de Bravo, Malacatepec, Tilostoc y Temascaltepec","Área de Protección de los Recursos Naturales","Federal","méxico","AMANALCO","Intencional","Bosque de Pino","3.7854","10","Combate","19.21815","-99.947235"
"5","Nevado de Toluca","Área de Protección de Flora y Fauna","Federal","méxico","ZINACANTEPEC","Intencional","Bosque de Pino","3.74","21","Combate","19.090633","-99.78963"
"5","Parque Natural de Recreacion Popular denominado Nahuatlaca - Matlazinca","Parque Estatal","Estatal","méxico","OCUILAN","Actividades agrícolas","Bosque de Pino-Encino","3.036","13","Combate","19.0515","-99.43229"
"5","El Tepozteco","Parque Nacional","Federal","morelos","TEPOZTLÁN","Intencional","Selva Baja Caducifolia","7.364","10","Combate","18.961384","-99.17126"
"5","El Tepozteco","Parque Nacional","Federal","morelos","TEPOZTLÁN","Intencional","Selva Baja Caducifolia","7.125","0","Monitoreo","18.968842","-99.17306"
"5","El Tepozteco","Parque Nacional","Federal","morelos","TEPOZTLÁN","Intencional","Selva Baja Caducifolia","2.607","9","Combate","18.934103","-99.1442"
"5","Manantial La Mintzita","Zona de Restauración y Protección Ambiental","Estatal","michoacán","MORELIA","Desconocidas","Bosque Cultivado","8.168","22","Combate","19.654055","-101.26769"
"5","Cerro del Águila","Reserva Estatal","Estatal","michoacán","MORELIA","Desconocidas","Bosque de Encino","2.332","16","Combate","19.61789","-101.34825"
"5","Cerro del Águila","Reserva Estatal","Estatal","michoacán","MORELIA","Desconocidas","Bosque de Encino","1.618","18","Combate","19.620222","-101.33667"
"5","Laguna de Atotonilco","Sitio Ramsar","Federal","jalisco","VILLA CORONA","Desconocidas","Vegetación Halófila Hidrófila","39.0242","7","Combate","20.416283","-103.67753"
"5","La Primavera","Área de Protección de Flora y Fauna","Federal","jalisco","ZAPOPAN","Desconocidas","Bosque de Encino-Pino","0.2617","24","Combate","20.609066","-103.51163"
"5","Milpa Alta","Área Comunitaria de Conservación Ecológica","Estatal","ciudad de méxico","MILPA ALTA","Actividades pecuarias","Pastizal Halófilo","9.6439","56","Combate","19.103745","-99.016426"
"5","Milpa Alta","Área Comunitaria de Conservación Ecológica","Estatal","ciudad de méxico","MILPA ALTA","Actividades pecuarias","Bosque de Pino","4.7714","14","Combate","19.128262","-99.00292"
"5","Milpa Alta","Área Comunitaria de Conservación Ecológica","Estatal","ciudad de méxico","MILPA ALTA","Actividades pecuarias","Bosque de Pino","20.5176","28","Combate","19.114252","-99.00061"
"5","Playa de Puerto Arista","Santuario","Federal","chiapas","TONALÁ","Actividades agrícolas","Vegetación de Dunas Costeras","8.1475","24","Combate","15.869064","-93.704155"
"5","La Sepultura","Reserva de la Biósfera","Federal","chiapas","ARRIAGA","Desconocidas","Sabanoide","521.716","92","Combate","16.367044","-94.06655"
"5","La Sepultura","Reserva de la Biósfera","Federal","chiapas","ARRIAGA","Cazadores","Selva Baja Caducifolia","49.1563","25","Combate","16.364603","-94.00836"
"5","Cañón del Sumidero","Parque Nacional","Federal","chiapas","TUXTLA GUTIÉRREZ","Desconocidas","Selva Baja Caducifolia","4.1583","31","Combate","16.812672","-93.11949"
"5","La Encrucijada","Reserva de la Biósfera","Federal","chiapas","MAPASTEPEC","Actividades agrícolas","Tular","3.4477","9","Combate","15.300783","-92.94387"
"4","Ciénegas del Lerma","Área de Protección de Flora y Fauna","Federal","méxico","TIANGUISTENCO","Intencional","Tular","112.201","0","Monitoreo","19.225313","-99.500465"
"4","Z.P.F.T.C.C. de los ríos Valle de Bravo, Malacatepec, Tilostoc y Temascaltepec","Área de Protección de los Recursos Naturales","Federal","méxico","DONATO GUERRA","Actividades agrícolas","Bosque de Pino-Encino","0.2818","10","Combate","19.287777","-100.10088"
"4","Parque Ecológico Turistico y Recreativo Zempoala La Bufa, denominado Parque Otomí-Mexica","Parque Estatal","Estatal","méxico","NICOLÁS ROMERO","Intencional","Bosque Cultivado","4.835","6","Combate","19.591389","-99.506195"
"4","Iztaccíhuatl-Popocatépetl","Parque Nacional","Federal","méxico","IXTAPALUCA","Actividades pecuarias","Bosque de Pino","3.747","9","Combate","19.39488","-98.728485"
"4","Sierra Morelos","Parque Estatal","Estatal","méxico","TOLUCA","Actividades agrícolas","Bosque de Pino","3.3","20","Combate","19.30373","-99.68305"
"4","Iztaccíhuatl-Popocatépetl","Parque Nacional","Federal","méxico","IXTAPALUCA","Actividades pecuarias","Bosque de Pino","2.6283","9","Combate","19.389444","-98.72393"
"4","El Tepozteco","Parque Nacional","Federal","morelos","TEPOZTLÁN","Intencional","Selva Baja Caducifolia","9.078","9","Combate","18.964941","-99.17223"
"4","El Tepozteco","Parque Nacional","Federal","morelos","TEPOZTLÁN","Intencional","Selva Baja Caducifolia","4.494","0","Monitoreo","18.965324","-99.16078"
"4","La Sierra Monte Negro","Parque Estatal","Estatal","morelos","YAUTEPEC","Intencional","Selva Baja Caducifolia","3.188","6","Combate","18.884497","-99.103485"
"4","El Tepozteco","Parque Nacional","Federal","morelos","TEPOZTLÁN","Intencional","Selva Baja Caducifolia","1.159","0","Monitoreo","18.935873","-99.15076"
"4","El Tepozteco","Parque Nacional","Federal","morelos","TEPOZTLÁN","Intencional","Selva Baja Caducifolia","0.719","0","Monitoreo","18.966028","-99.165276"
"4","C.A.D.N.R. 043 Estado de Nayarit","Área de Protección de los Recursos Naturales","Federal","durango","MEZQUITAL","Actividades agrícolas","Bosque de Encino-Pino","32.58","20","Combate","22.9475","-104.930275"
"4","Sierra de Zapalinamé","Reserva Natural Estatal","Estatal","coahuila","SALTILLO","Naturales","Pastizal Natural","0.02","52","Combate","25.38063","-100.92259"
"4","Milpa Alta","Área Comunitaria de Conservación Ecológica","Estatal","ciudad de méxico","MILPA ALTA","Actividades pecuarias","Bosque de Pino","3.0566","13","Combate","19.13057","-99.01429"
"4","Cerro de La Estrella","Parque Nacional","Federal","ciudad de méxico","IZTAPALAPA","Quema de basureros","Bosque Cultivado","0.2","10","Combate","19.33414","-99.09318"
"4","Papigochic","Área de Protección de Flora y Fauna","Federal","chihuahua","GUERRERO","Intencional","Bosque de Pino","52.566","82","Combate","28.270527","-107.636086"
"3","La Montaña Malinche o Matlalcuéyatl","Parque Nacional","Federal","tlaxcala","SAN FRANCISCO TETLANOHCAN","Fogatas","Bosque de Pino","1.6884","6","Combate","19.2736","-98.05112"
"3","La Montaña Malinche o Matlalcuéyatl","Parque Nacional","Federal","tlaxcala","HUAMANTLA","Intencional","Bosque de Pino","0.6692","18","Combate","19.273642","-97.98703"
"3","La Montaña Malinche o Matlalcuéyatl","Parque Nacional","Federal","tlaxcala","CHIAUTEMPAN","Intencional","Bosque de Pino","0.5507","8","Combate","19.2575","-98.09139"
"3","Pico de Orizaba","Parque Natural","Federal","puebla","TLACHICHUCA","Actividades pecuarias","Bosque de Pino","16.5","9","Combate","19.110306","-97.28341"
"3","Cumbres de Monterrey","Parque Nacional","Federal","nuevo león","SANTIAGO","Otras actividades productivas","Bosque de Pino","0.2099","24","Combate","25.376024","-100.24115"
"3","Bosencheve","Parque Nacional","Federal","méxico","VILLA VICTORIA","Fumadores","Bosque de Pino-Encino","1.839","10","Combate","19.47317","-100.14068"
